     AGC/ObjID		  RA	    Dec     r        z     D[Mpc]    LogM*  LogMHI/M*  code (ALFALFA-only, noSDSS spec =1, SDSS-only=2, match=3)
  587735346964004949  183.6573   13.7808  17.00   0.0513   224.28   9.8876   0.1254    2
  587735346964004929  183.6261   13.8238  17.72   0.0419   184.23   9.6369   0.1405    2
  587735346963742879  182.9744   13.8084  16.92   0.0067    32.04   8.5071  -0.5102    2
  587738568165556275  182.3428   13.9924  13.13   0.0057    17.14   9.4522  -1.9941    2
  587735346963546190  182.5382   13.9317  17.09   0.0430   188.91   9.7509   0.0248    2
  588017566563172447  184.0818   12.6743  16.54   0.0580   252.92  10.4469  -0.2992    2
  588017702932709492  185.1184   12.0035  17.17   0.0265   118.30   9.4463  -0.2011    2
  588017702932512887  184.7504   12.0325  15.97   0.0258   115.08  10.1112  -0.8649    2
  588017702932316202  184.2819   11.9907  15.49   0.0426   187.34  10.5569  -0.7482    2
  588017566026367127  184.3359   12.1613  17.03   0.0427   187.81   9.6983   0.0327    2
  588017566563172518  184.2104   12.5719  17.70   0.0582   254.18   9.5803   0.5863    2
  588017567100043352  184.1080   13.0008  16.48   0.0571   249.43  10.3469  -0.2764    2
  588017704542928970  184.1953   13.1980  16.96   0.0570   248.74  10.4781  -0.4395    2
  588017704005992557  184.1326   12.7423  15.96   0.0431   189.32  10.5674  -0.7606    2
  588017566563172495  184.1602   12.6312  17.50   0.0427   187.60   9.6922  -0.0284    2
  588017566563303549  184.5189   12.6456  18.17   0.0424   186.45   9.0063   0.6960    2
  588017704006254754  184.7532   12.8903  17.43   0.0250   111.95   9.4611  -0.3997    2
  588017567637045382  184.4849   13.4707  16.51   0.0540   236.20  10.5311  -0.2528    2
  588017704006451565  185.1513   12.8848  16.98   0.0039    16.58   8.1773  -0.8789    2
  588017705079996727  184.6658   13.5986  16.42   0.0007    16.58   8.0029   1.1831    2
  588017704006582469  185.4500   12.8267  16.22  -0.0003     0.00      NaN      NaN    2
  588017566563107021  184.0377   12.6913  14.61   0.0037    16.70   8.8492  -1.5151    2
  588017566026825884  185.4358   12.2537  16.20   0.0390   171.66  10.3223  -0.6509    2
  588017566026629245  184.9009   12.0907  17.58   0.0263   117.28   9.2333  -0.1563    2
  588017703469318298  184.6024   12.4474  16.65   0.0570   248.99  10.5825  -0.4967    2
  588017702932512854  184.6612   11.8786  17.65   0.0273   121.90   9.2457  -0.1124    2
  588017702932316328  184.3318   11.9435  14.79   0.0048    17.78   8.8442  -1.4449    2
  588017566026367068  184.2428   12.2635  17.34   0.0069    32.77   8.1806  -0.1933    2
  588017705079734373  184.0609   13.5865  16.52  -0.0005     0.00      NaN      NaN    2
  588017567636848780  184.0515   13.4375  14.89   0.0261   116.45  10.6547  -1.2159    2
  588017705079865511  184.6304   13.7375  15.80   0.0046    24.71   8.6649  -0.9758    2
  588017567637045311  184.3727   13.3877  17.44   0.0249   111.40   9.3544  -0.3580    2
  588017567100305441  184.7204   12.9902  16.71   0.0272   121.04   9.8588  -0.5958    2
  588017567100305599  184.7494   12.9471  16.61   0.0280   124.67  10.0997  -0.7604    2
  588017704006320418  184.8019   12.8519  15.51   0.0025    16.58   8.5081  -1.2540    2
  588017566563565689  185.0990   12.5789  15.76   0.0265   118.32  10.0139  -0.6589    2
  588017566563696796  185.4237   12.6138  16.19   0.0577   251.90  10.5283  -0.4740    2
  588017704006582316  185.4839   12.8455  16.06   0.0427   187.40  10.4960  -0.6898    2
  588017702933037097  185.9215   11.9098  16.25   0.0264   117.90   9.6576  -0.4619    2
  588017703469776978  185.5710   12.3968  15.41   0.0214    96.48   9.9333  -0.7741    2
  588017702932512783  184.6901   11.8929  15.14   0.0270   120.40  10.5155  -1.2315    2
  588017567637373017  185.1538   13.3945  14.77   0.0430   188.69  11.0971  -1.2274    2
  588017567100239997  184.6559   12.9376  14.88   0.0254   113.42  10.6538  -1.3022    2
  588017704543060033  184.6329   13.1913  15.40   0.0032    16.58   8.2768  -0.9050    2
  588017704006254620  184.7236   12.9128  13.03   0.0258   115.27  11.3198  -1.9415    2
  588017567100305492  184.7573   12.9277  16.06   0.0248   110.98  10.0349  -0.8724    2
  588017704006254706  184.6428   12.8558  16.20   0.0258   115.09  10.0210  -0.8238    2
  588017566563369040  184.6066   12.6873  17.74   0.0424   186.39   9.3794   0.2576    2
  588017704543518909  185.5885   13.3026  16.87   0.0425   186.82   9.7542   0.0539    2
  588017566563696743  185.3791   12.5188  15.78   0.0578   252.15  10.5666  -0.5411    2
  588017567637569600  185.6542   13.4474  15.72   0.0427   187.50  10.2136  -0.2737    2
  588017705080389795  185.6502   13.7171  15.57   0.0425   186.61  10.6672  -0.9070    2
  588017567100698779  185.7313   12.9776  17.00   0.0579   252.58  10.4397  -0.3538    2
  588017566563827835  185.7291   12.5667  15.23   0.0259   115.62  10.1176  -0.6635    2
  588017567100829820  185.9351   13.1095  17.54   0.0429   188.23   9.4092   0.2576    2
  588017704543649931  185.9060   13.1952  15.89   0.0424   186.32  10.6093  -0.7126    2
  587735346964791322  185.4817   13.9066  17.10   0.0239   107.19   9.1768  -0.1260    2
  588017566563696886  185.3778   12.6543  17.22   0.0011    16.58   7.7537  -0.2769    2
  588017704006582422  185.5165   12.7876  12.64   0.0051    26.27  10.0331  -2.0645    2
  588017704006582329  185.5150   12.7409  12.32   0.0064    31.01  10.3330  -2.0060    2
  588017702933037626  185.9906   11.8924  18.08   0.0019    16.58   7.5489  -0.3078    2
  588017566026498193  184.6770   12.2517  17.01   0.0429   188.34   9.3998   0.4654    2
  588017567637241963  184.9137   13.4790  15.45   0.0200    90.16  10.0901  -1.0108    2
  588017704006189289  184.5899   12.8643  17.34   0.0248   110.87   9.3031  -0.1863    2
  588017703469318332  184.6316   12.4712  16.78   0.0568   247.82  10.2463  -0.2527    2
  588017567637438687  185.3125   13.3464  15.87   0.0049    16.58   8.2526  -0.8618    2
  588017705080389830  185.7118   13.5928  15.46   0.0037    16.58   8.4437  -1.1678    2
  588017704006779071  185.9904   12.8871  15.19   0.0018    16.58   8.6442  -1.2140    2
  587738568166277294  184.0488   13.9923  16.06   0.0257   114.86   9.9415  -0.8337    2
  587735346964201518  184.1517   13.9103  17.18   0.0254   113.30   9.6123  -0.6214    2
  587735346964988048  185.9694   13.8824  16.62   0.0024    16.58   8.1985  -0.9390    2
  588017567100895843  186.2150   13.1111  15.47   0.0032    16.58   8.3915  -0.9764    2
  588017566564155514  186.3690   12.6365  16.99   0.0081    37.42   8.5883  -0.3860    2
  588017704543846628  186.4606   13.1976  15.58  -0.0017     0.00      NaN      NaN    2
  588017704006975536  186.4237   12.8105  11.89   0.0018    17.95  10.1184  -2.4090    2
  588017566564221083  186.6659   12.5136  15.43  -0.0009    19.23   8.6364   0.5724    2
  588017567637831794  186.2854   13.4509  15.33   0.0391   172.14  10.5074  -0.7415    2
  588017566564286573  186.7627   12.5608  14.71   0.0028    16.70   8.7993  -1.1010    2
  588017704007172267  186.9311   12.8603  16.81   0.0553   241.72  10.2311  -0.1180    2
  588017705080848454  186.7282   13.5662  15.34  -0.0015    16.70   8.4824  -1.1326    2
  588017566564483107  187.2423   12.6617  14.95   0.0047    16.70   8.8691  -1.3210    2
  588017702933889287  187.8890   12.0638  16.04   0.0026    16.58   8.3917  -0.8267    2
  588017702933823647  187.7784   11.9628  16.66   0.0561   244.81  10.6077  -0.3679    2
  588017702933823632  187.7714   12.0299  16.15   0.0260   115.88   9.3984   0.0552    2
  588017702933823648  187.7797   11.9924  17.61   0.0560   244.65   9.5849   0.9109    2
  588017702933758119  187.6104   12.0287  17.61   0.0539   235.57   9.3971   0.9053    2
  588017702933758281  187.5659   12.0679  17.63   0.0569   248.23   9.7413   0.3750    2
  588017702933561559  187.1470   11.9977  15.62   0.0573   249.97  10.7994  -0.4567    2
  588017702933496064  187.0019   11.9500  17.31   0.0075    35.06   8.3377   0.0749    2
  588017704543846467  186.4045   13.1439  15.13  -0.0025    19.77   8.7226  -1.2730    2
  588017704543846591  186.3896   13.2271  16.14  -0.0013    14.19   8.0388  -0.6955    2
  588017567101026516  186.4221   13.0478  17.19   0.0019    16.58   7.7404  -0.3703    2
  588017567101026384  186.4360   13.0220  16.64   0.0024    16.70   8.0889  -0.6610    2
  588017566564024416  186.1545   12.6748  17.01   0.0248   111.06   9.5684  -0.3634    2
  588017704006975736  186.4823   12.7696  16.88   0.0023    16.58   7.6987  -0.3352    2
  588017566564221178  186.5235   12.5596  14.72   0.0047    16.58   8.8083  -1.2579    2
  588017705080979638  187.0607   13.6874  17.06   0.0479   209.57   9.7518   0.2400    2
  588017704007106609  186.6384   12.7429  14.91   0.0043    16.70   8.8685  -1.4557    2
  588017567638355975  187.4536   13.4294  10.03   0.0078    36.30  11.5077  -2.8839    2
  588017567638290623  187.3833   13.5102  17.46  -0.0012     0.00      NaN      NaN    2
  588017704544305341  187.4580   13.2293  17.19   0.0438   192.08   9.7292   0.1660    2
  588017567101419663  187.4372   13.1140  16.85   0.0413   181.38   9.8565   0.1261    2
  588017567101419600  187.3119   12.9782  15.30   0.0080    16.70   8.5767  -0.7575    2
  588017704007172105  186.8056   12.7347  11.64   0.0063    16.70  10.1269  -2.4345    2
  588017704007237686  186.9567   12.8772  16.63   0.0426   187.00   9.7463   0.0503    2
  588017703470628879  187.5726   12.3286  11.08   0.0047    16.98  10.3809  -2.1651    2
  588017704006910020  186.2656   12.8870   9.20   0.0033    16.58  11.1777  -2.7962    2
  588017704006910145  186.3134   12.7145  13.97  -0.0010     0.00      NaN      NaN    2
  588017704543912174  186.5988   13.1446  17.85   0.0526   229.78   9.7315   0.4877    2
  588017704543780978  186.2645   13.2447  15.43   0.0032    16.58   8.5429  -1.2174    2
  588017566027677809  187.3280   12.0820  17.70   0.0403   177.44   9.6448   0.0249    2
  588017702933495970  186.2644   13.2449  15.47   0.0006     1.75   6.5790   0.5047    2
  588017703470235690  186.6961   12.4540  13.96   0.0047    16.58   9.1539  -1.5991    2
  588017565490348358  186.2339   11.8320  17.14   0.0063    30.56   8.3179  -0.3261    2
  588017566027939969  187.9831   12.1741  14.04   0.0012    16.58   9.0943  -1.3931    2
  588017567637831821  186.3696   13.4976  16.23  -0.0007    16.70   7.8753   1.3055    2
  588017704544108692  187.0986   13.1958  15.14   0.0058    28.64   8.9622  -1.0728    2
  588017704007237728  187.0272   12.8981  15.61   0.0077    35.83   9.1181  -0.9773    2
  588017566564483437  187.1778   12.5498  15.83   0.0063    30.34   8.9513  -0.9144    2
  588017704007303232  187.1169   12.8237  14.53   0.0058    14.72   8.7383  -1.4863    2
  588017566564548774  187.4134   12.5482  15.62   0.0037    16.58   8.3164  -0.4981    2
  588017702933889270  187.9849   11.9727  16.59   0.0037    16.58   8.3409  -0.8839    2
  588017566027808967  187.6933   12.0992  17.28   0.0042    16.58   7.2411   0.2139    2
  588017702933692653  187.5469   12.0382  16.92   0.0565   246.56   9.8512   0.3538    2
  588017702933692461  187.4695   11.9637  15.98  -0.0013     0.00      NaN      NaN    2
  588017702933692590  187.4581   12.0398  15.42   0.0542   236.59  11.0663  -0.6644    2
  588017565490479194  186.5223   11.8122  14.14   0.0040    16.70   8.9388  -1.5310    2
  588017702933168322  186.2952   11.8878  16.19   0.0584   254.67  10.5729  -0.4256    2
  588017705080782932  186.6350   13.5788  14.66   0.0041    16.58   8.7895  -1.3990    2
  588017705080979595  187.0206   13.6120  16.99   0.0029    16.58   7.7946  -0.5514    2
  588017705080979588  187.0206   13.5781  15.76   0.0005     1.41   6.1512   0.8101    2
  588017704007041134  186.5279   12.8610  17.02   0.0044    16.70   7.8662  -0.4565    2
  588017703470104680  186.4123   12.3138  14.91   0.0057    16.70   8.7224  -1.2075    2
  588017704544108630  187.0945   13.3275  16.63   0.0566   247.16  10.0831   0.0344    2
  588017566027350146  186.6211   12.1638  15.89   0.0548   239.39  10.4883  -0.2631    2
  588017567101354124  187.1738   12.9159  13.99   0.0015    16.70   9.0812  -1.6071    2
  588017703470301247  186.9218   12.3159  12.99   0.0037    15.42   9.4843  -1.8330    2
  588017705081241611  187.5763   13.5778  12.36   0.0028    17.38   9.8873  -2.2953    2
  588017567101485139  187.5129   13.0854  17.47   0.0438   192.07   9.6906   0.3242    2
  588017703470760117  187.9667   12.4818  15.09   0.0029    16.70   8.6197  -0.7936    2
  588017566027939963  187.9704   12.2664  17.30   0.0032    16.58   7.7867   0.2041    2
  587735346965709003  187.6291   13.8133  17.38   0.0232   103.80   9.0173   0.1478    2
  587735346965512222  187.2293   13.7908  14.51   0.0438   192.08  11.2345  -1.3371    2
  588017703470563376  187.4962   12.3487  12.03   0.0066    17.62   9.9711  -1.7636    2
  588017567101616506  187.7932   13.0976  17.30   0.0051    15.61   7.6537  -0.2226    2
  588017567638487192  187.7849   13.3310  17.56   0.0421   184.92   9.4666   0.3961    2
  588017703470628953  187.7059   12.3912   8.88   0.0042    16.58  11.3254  -1.6479    2
  588017703470694612  187.8155   12.3318  14.75   0.0060    16.70   8.8880  -0.6970    2
  588017702933561407  187.1272   11.9481  16.92   0.0257   114.70   9.4084  -0.0524    2
  588017703470498002  187.3479   12.4508  14.54   0.0015    16.90   8.9197  -1.2774    2
  588017566027546723  187.0358   12.0933  13.34   0.0064    16.70   9.4881  -1.9333    2
  588017703470366923  187.0713   12.3134  16.63   0.0468   204.96  10.3612  -0.1502    2
  588017566564024346  186.1370   12.7053  14.95   0.0253   112.87  10.5142  -1.1967    2
  588017566564810871  187.9639   12.6570  13.95   0.0043    16.70   9.2196  -1.6536    2
  588017566564745365  187.8315   12.6116  16.47   0.0062    30.07   8.8264  -0.4062    2
  587735346965381273  186.8560   13.7509  15.38   0.0081    37.54   9.2743  -1.0483    2
  587735346965709031  187.6859   13.7996  17.18   0.0042    16.58   7.6886  -0.1990    2
  587735346965708892  187.6536   13.9080  17.23   0.0494   216.22  10.1016  -0.1574    2
  588017703471611920  189.9002   12.4388  14.48   0.0409   179.57  10.9931  -1.0690    2
  588017570310848601  189.6124   12.2154  16.76   0.0436   191.31  10.1127  -0.3976    2
  588017570310848613  189.6465   12.1929  16.95   0.0410   180.31   9.8204  -0.0785    2
  588017570310783087  189.4745   12.1029  16.23   0.0439   192.79  10.5605  -0.6714    2
  588017703471415427  189.5025   12.4498  15.51   0.0545   237.99  10.9335  -0.8088    2
  588017570847588533  189.4156   12.5057  16.68   0.0448   196.69  10.1256  -0.1421    2
  588017703471218844  189.0591   12.4396  17.30   0.0439   192.81  10.0188  -0.0405    2
  588017703471218804  188.9797   12.3701  15.53   0.0452   198.06  10.8250  -0.4795    2
  588017570310520973  188.9397   12.1815  17.74   0.0027    16.58   7.5565  -0.1169    2
  588017703471153325  188.8582   12.4387  17.35   0.0455   199.46   9.8769   0.1025    2
  588017702934151362  188.6084   11.9170  15.67   0.0439   192.68  10.3187  -0.4047    2
  588017566028136516  188.3958   12.0795  17.61   0.0492   215.36  10.0724  -0.1030    2
  588017702933954643  188.1208   11.9887  17.02   0.0544   237.52   9.9612   0.2104    2
  588017703470760155  188.0122   12.3734  16.69   0.0494   215.99  10.4521   0.0134    2
